Date,Open,High,Low,Close,Volume,Change,Close_Comparison
2020-04-29,194040,195896,192183,195434,704933,0.0071737046618773,1
2020-05-04,193111,195895,188934,188935,926690,-0.0332541932314746,0
2020-05-06,189862,193110,186148,192185,650547,0.0172016831185328,1
2020-05-07,191254,192183,188934,189399,433752,-0.0144964487342924,0
2020-05-08,191254,198681,190327,195434,964779,0.0318639485952936,1
2020-05-11,199610,200074,194969,195434,748628,0.0,
2020-05-12,196825,201930,195433,195899,1058692,0.0023793198726935,1
2020-05-13,195896,199611,194969,199612,822226,0.0189536444800637,1
2020-05-14,199611,201467,196825,201469,1033286,0.0093030479129512,1
2020-05-15,203324,205645,199611,201934,891333,0.0023080473919063,1
2020-05-18,204252,206109,196825,197756,1065223,-0.0206899283924451,0
2020-05-19,197753,199145,194040,197756,763713,0.0,
2020-05-20,199145,203322,198217,202861,713010,0.0258146402637593,1
2020-05-21,202859,204251,200074,202861,571006,0.0,
2020-05-22,204252,205180,197754,200541,686545,-0.0114364022655907,0
2020-05-25,200537,200537,198218,199612,399636,-0.0046324691708927,0
2020-05-26,200075,201003,197754,199148,519820,-0.0023245095485241,0
2020-05-27,196825,198682,195896,197756,637327,-0.006989776447667,0
2020-05-28,197289,198217,191254,195899,771690,-0.0093903598373753,0
2020-05-29,196825,198682,194504,198219,711248,0.0118428373804868,1
2020-06-01,198682,215858,197753,211218,3673146,0.0655789808242399,1
2020-06-02,213538,215858,206110,208432,1201826,-0.0131901637171074,0
2020-06-03,214931,218180,208431,211218,1953309,0.0133664696399784,1
2020-06-04,211216,230250,210752,229322,3271534,0.0857123919362932,1
2020-06-05,226535,241854,225607,238141,3122967,0.038456842343953,1
2020-06-08,241854,244176,234892,237678,1364692,-0.0019442263197013,0
2020-06-09,238605,245568,236748,244641,1449390,0.0292959382021054,1
2020-06-10,244640,250674,242783,249283,1149988,0.0189747425819875,1
2020-06-11,259959,278062,254853,267388,4238030,0.072628297958545,1
2020-06-12,259959,281776,259030,276208,4163785,0.0329857734827292,1
2020-06-15,276670,279456,249282,254389,3384069,-0.0789948155013613,0
2020-06-16,262744,275741,262280,272495,2198344,0.0711744611598772,1
2020-06-17,272957,276669,260423,268780,1774038,-0.0136332776748197,0
2020-06-18,269707,273421,265530,266924,844633,-0.0069052756901555,0
2020-06-19,268314,271564,260887,270637,1171643,0.0139103265348938,1
2020-06-22,270635,278526,268779,275744,1256242,0.0188702948968544,1
2020-06-23,283633,305451,280848,295705,4831088,0.072389607752118,1
2020-06-24,300344,307307,292918,296169,2107019,0.0015691313978458,1
2020-06-25,292918,299881,291989,293383,989164,-0.0094067913927521,0
2020-06-26,297094,298023,285490,290134,999377,-0.0110742612898497,0
2020-06-29,293845,302665,288740,288741,1425243,-0.004801229776586,0
2020-06-30,289667,291988,277599,284099,1634090,-0.0160766915678757,0
2020-07-01,285953,286882,274814,276208,1090068,-0.0277755289529354,0
2020-07-02,276670,289204,276670,286421,1221946,0.03697575740022,1
2020-07-03,289204,289667,278991,287349,819615,0.003239985894889,1
2020-07-06,286418,290596,282705,283635,818363,-0.0129250493302569,0
2020-07-07,283634,293382,281312,286421,1081243,0.0098224831209123,1
2020-07-08,290133,293381,286418,289206,764502,0.0097234490487778,1
2020-07-09,299417,304523,294775,300811,1763763,0.0401271066298762,1
2020-07-10,304987,307772,293846,301275,1122808,0.0015424967836947,1
